"Column Name","Label"
"DP3_0145P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families with male householder, no spouse present (excluding families in military housing units) [3]"
"DP3_0145PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families with male householder, no spouse present (excluding families in military housing units) [3]"
"DP3_0146P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families with male householder, no spouse present (excluding families in military housing units) [3]!!With related children under 18 years"
"DP3_0146PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families with male householder, no spouse present (excluding families in military housing units) [3]!!With related children under 18 years"
"DP3_0147P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families with male householder, no spouse present (excluding families in military housing units) [3]!!With related children under 18 years!!With related children under 5 years"
"DP3_0147PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families with male householder, no spouse present (excluding families in military housing units) [3]!!With related children under 18 years!!With related children under 5 years"
"DP3_0148P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families with female householder, no spouse present (excluding families in military housing units) [3]"
"DP3_0148PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families with female householder, no spouse present (excluding families in military housing units) [3]"
"DP3_0149P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families with female householder, no spouse present (excluding families in military housing units) [3]!!With related children under 18 years"
"DP3_0149PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families with female householder, no spouse present (excluding families in military housing units) [3]!!With related children under 18 years"
"DP3_0150P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families with female householder, no spouse present (excluding families in military housing units) [3]!!With related children under 18 years!!With related children under 5 years"
"DP3_0150PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families with female householder, no spouse present (excluding families in military housing units) [3]!!With related children under 18 years!!With related children under 5 years"
"DP3_0151P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)"
"DP3_0151PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)"
"DP3_0152P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)!!Under 18 years"
"DP3_0152PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)!!Under 18 years"
"DP3_0153P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)!!Under 18 years!!Under 5 years"
"DP3_0153PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)!!Under 18 years!!Under 5 years"
"DP3_0154P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)!!Under 18 years!!5 to 17 years"
"DP3_0154PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)!!Under 18 years!!5 to 17 years"
"DP3_0155P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)!!Under 18 years!!Related children of the householder under 18 years"
"DP3_0155PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)!!Under 18 years!!Related children of the householder under 18 years"
"DP3_0156P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)!!18 years and over"
"DP3_0156PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)!!18 years and over"
"DP3_0157P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)!!18 years and over!!18 to 64 years"
"DP3_0157PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)!!18 years and over!!18 to 64 years"
"DP3_0158P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)!!18 years and over!!65 years and over"
"DP3_0158PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)!!18 years and over!!65 years and over"
"DP3_0159P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)!!Unrelated individuals 15 years and over"
"DP3_0159PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!All Individuals in households (excluding people in military housing units)!!Unrelated individuals 15 years and over"
